id.x,author,fname,lname,gender,pubtitle,date,id.y
1585,"Yakura, Elaine K.",NA,NA,NA,NA,NA,NA
1586,"Rincón, Blanca E.",NA,NA,NA,NA,NA,NA
1587,"Jaeger, Audrey J.",NA,NA,NA,NA,NA,NA
1588,"Hudson, Tara D.",NA,NA,NA,NA,NA,NA
1589,"Pasque, Penny A.",NA,NA,NA,NA,NA,NA
1590,"Szelenyi, Katalin",Katalin,Szelenyi,female,Review of Higher Education,2016,1862
1591,"Bresonis, Kate",Kate, Bresonis,female,Review of Higher Education,2016,1863
1592,"Mars, Matthew M.",NA,NA,NA,NA,NA,NA
1593,"Shenouda, Christine K.",NA,NA,NA,NA,NA,NA
1594,"Danovitch, Judith H.",NA,NA,NA,NA,NA,NA
1595,"Polkowska, Dominika",Dominika,Polkowska,female,Journal of technology management & innovation,2013,1870
1596,"Weber, Christina D.",NA,NA,NA,NA,NA,NA
1597,"Hodge, Angie",Angie, Hodge,female,International Review of Qualitative Research,2012,1872
1598,"May, Ann Mari.",Ann Mari.,May,NA,Review of Regional Studies,2017,1873
1599,"McGarvey, Mary G.",NA,NA,NA,NA,NA,NA
1600,"Davidson, Travis W.",NA,NA,NA,NA,NA,NA
1601,"Wu, Lillian",Lillian,Wu,female,Issues in Science & Technology,2011,1876
1602,"Jing, Wei",Wei, Jing,NA,Issues in Science & Technology,2011,1877
1603,"Taylor, Kay Ann",Kay Ann,Taylor,NA,Journal of Veterinary Medical Education,2009,1878
1604,"Robinson, Daniel C.",NA,NA,NA,NA,NA,NA
1605,"McCarthy, Raymond R.",NA,NA,NA,NA,NA,NA
1606,"Berger, Joseph",Joseph, Berger,male,Journal of Technology Education,2008,1881
1607,"Zippel, Katherin",Katherin,Zippel,female,"Gender, Work and Organization",2018,1882
1608,"Ferree, Myra M.",NA,NA,NA,NA,NA,NA
1609,"Saucerman, Jennifer",Jennifer,Saucerman,female,Adultspan Journal,2014,1884
1610,"Vasquez, Kris",Kris, Vasquez,male,Adultspan Journal,2014,1885
1611,"MacPhee, David",David,MacPhee,male,Analyses of Social Issues and Public Policy,2013,1886
1612,"Farro, Samantha",Samantha, Farro,female,Analyses of Social Issues and Public Policy,2013,1887
1613,"Canetto, Silvia S.",NA,NA,NA,NA,NA,NA
1614,"Laemmle, Lena",Lena, Laemmle,female,Annals of the New York Academy of Sciences,2016,1891
1615,"Obergriesser, Stefanie",Stefanie, Obergriesser,female,Annals of the New York Academy of Sciences,2016,1892
1616,"Heilemann, Michael",Michael, Heilemann,male,Annals of the New York Academy of Sciences,2016,1893
1617,"Mountz, Alison",Alison,Mountz,female,Canadian Geographer / Le Géographe canadien,2016,1895
1618,"Carroll, Ashley N.",NA,NA,NA,NA,NA,NA
1619,"Carpenter, Jenna P.",NA,NA,NA,NA,NA,NA
1620,"Moakler, Jr, Martin W.",NA,NA,NA,NA,NA,NA
1621,"Kim, Mikyong M.",NA,NA,NA,NA,NA,NA
1622,"Byars-Winston, Angela",Angela,Byars-Winston,female,Career Development Quarterly,2014,1902
1623,"Morganson, Valerie J.",NA,NA,NA,NA,NA,NA
1624,"Jones, Meghan P.",NA,NA,NA,NA,NA,NA
1625,"Major, Debra A.",NA,NA,NA,NA,NA,NA
1626,"Streets, Valerie N.",NA,NA,NA,NA,NA,NA
1627,"Litano, Michael L.",NA,NA,NA,NA,NA,NA
1628,"Myers, Dante P.",NA,NA,NA,NA,NA,NA
1629,"Rossiter, Margaret W.",NA,NA,NA,NA,NA,NA
1630,"Hughes, Cayce C.",NA,NA,NA,NA,NA,NA
1631,"Schilt, Kristen",Kristen, Schilt,female,"Gender, Work and Organization",2017,1915
1632,"Gorman, Bridget K.",NA,NA,NA,NA,NA,NA
1633,"Bratter, Jenifer L.",NA,NA,NA,NA,NA,NA
1634,"Claw, Katrina",Katrina,Claw,female,Genome biology,2016,1918
1635,"Chen, Ling-Ling",Ling-Ling, Chen,NA,Genome biology,2016,1919
1636,"Ramachandran, Sohini",Sohini, Ramachandran,NA,Genome biology,2016,1920
1637,"Luong, Kate T.",NA,NA,NA,NA,NA,NA
1638,"Knobloch-Westerwick, Silvia",Silvia, Knobloch-Westerwick,female,Human Communication Research,2017,1922
1639,"Lockhart, Cathy",Cathy,Lockhart,female,International Journal of Art & Design Education,2016,1923
1640,"Miller, Evonne",Evonne, Miller,female,International Journal of Art & Design Education,2016,1924
1641,"Eastwick, Paul W.",NA,NA,NA,NA,NA,NA
1642,"Shin, Jiyun E. L.",NA,NA,NA,NA,NA,NA
1643,"Levy, Sheri R.",NA,NA,NA,NA,NA,NA
1644,"Gonzalez, Angel",Angel, Gonzalez,male,Journal of Social Issues,2011,1935
1645,"Syed, Moin",Moin,Syed,NA,Journal of Social Issues,2011,1936
1646,"Blake-Beard, Stacy",Stacy,Blake-Beard,female,Journal of Social Issues,2011,1938
1647,"Bayne, Melissa L.",NA,NA,NA,NA,NA,NA
1648,"Muller, Carol B.",NA,NA,NA,NA,NA,NA
1649,"Bauer, Nichole M.",NA,NA,NA,NA,NA,NA
1650,"McNeely, Connie L.",NA,NA,NA,NA,NA,NA
1651,"Vlaicu, Sorina",Sorina, Vlaicu,NA,Review of Policy Research,2010,1944
1652,"Walters, Julie",Julie,Walters,female,Review of Policy Research,2010,1945
1653,"Hopewell, Lindsey",Lindsey,Hopewell,female,Review of Policy Research,2009,1947
1654,"Kuiler, Erik W.",NA,NA,NA,NA,NA,NA
1655,"Hahm, Jong-on",Jong-on, Hahm,NA,Review of Policy Research,2009,1950
1656,"Weisgram, Erica S.",NA,NA,NA,NA,NA,NA
1657,"Hsu, Ying-Shao",Ying-Shao,Hsu,NA,Research and Practice in Technology Enhanced Learning,2017,1958
1658,"Lin, Yuan-Hsiang",Yuan-Hsiang, Lin,NA,Research and Practice in Technology Enhanced Learning,2017,1959
1659,"Yang, Beender",Beender, Yang,NA,Research and Practice in Technology Enhanced Learning,2017,1960
1660,"Hyman, Jaquieline",Jaquieline, Hyman,NA,Journal of Vocational Behavior,2018,1962
1661,"Zounlome, Nelson O.O.",Nelson O.O., Zounlome,NA,Journal of Vocational Behavior,2018,1963
